BODY_DVH Dose (Gy),BODY_DVH Value (% of 10642.900 cc),Bladder_DVH Dose (Gy),Bladder_DVH Value (% of 117.430 cc),FemoralHeadLt_DVH Dose (Gy),FemoralHeadLt_DVH Value (% of 49.453 cc),FemoralHeadRT_DVH Dose (Gy),FemoralHeadRT_DVH Value (% of 50.367 cc),PTV_DVH Dose (Gy),PTV_DVH Value (% of 49.172 cc),Rectum_DVH Dose (Gy),Rectum_DVH Value (% of 30.590 cc),
6.118,57.0445,6.118,100,6.118,100,6.118,100,6.118,100,6.118,100
6.164,56.9419,6.164,100,6.164,100,6.164,100,6.164,100,6.164,100
6.21,56.8413,6.21,100,6.21,100,6.21,100,6.21,100,6.21,100
6.256,56.7397,6.256,100,6.256,100,6.256,100,6.256,100,6.256,100
6.302,56.6407,6.302,100,6.302,100,6.302,100,6.302,100,6.302,100
6.348,56.5432,6.348,100,6.348,100,6.348,100,6.348,100,6.348,100
6.394,56.4462,6.394,100,6.394,100,6.394,100,6.394,100,6.394,100
6.44,56.3497,6.44,100,6.44,100,6.44,100,6.44,100,6.44,100
6.486,56.2516,6.486,100,6.486,100,6.486,100,6.486,100,6.486,100
6.532,56.1516,6.532,100,6.532,100,6.532,100,6.532,100,6.532,100
6.578,56.0512,6.578,100,6.578,100,6.578,100,6.578,100,6.578,100
6.624,55.9507,6.624,100,6.624,100,6.624,100,6.624,100,6.624,100
6.67,55.8496,6.67,100,6.67,100,6.67,100,6.67,100,6.67,100
6.716,55.7451,6.716,100,6.716,100,6.716,100,6.716,100,6.716,100
6.762,55.6418,6.762,100,6.762,100,6.762,100,6.762,100,6.762,100
6.808,55.5411,6.808,100,6.808,100,6.808,100,6.808,100,6.808,100
6.854,55.4407,6.854,100,6.854,100,6.854,100,6.854,100,6.854,100
6.9,55.3408,6.9,100,6.9,100,6.9,100,6.9,100,6.9,100
6.946,55.2405,6.946,100,6.946,100,6.946,100,6.946,100,6.946,100
6.992,55.1403,6.992,100,6.992,100,6.992,100,6.992,100,6.992,100
7.038,55.0396,7.038,100,7.038,100,7.038,100,7.038,100,7.038,100
7.084,54.9383,7.084,100,7.084,100,7.084,100,7.084,100,7.084,100
7.13,54.8377,7.13,100,7.13,100,7.13,100,7.13,100,7.13,100
7.176,54.7363,7.176,100,7.176,100,7.176,100,7.176,100,7.176,100
7.222,54.6359,7.222,100,7.222,100,7.222,100,7.222,100,7.222,100
7.268,54.5369,7.268,100,7.268,100,7.268,100,7.268,100,7.268,100
7.314,54.4391,7.314,100,7.314,100,7.314,100,7.314,100,7.314,100
7.36,54.3407,7.36,100,7.36,100,7.36,100,7.36,100,7.36,100
7.406,54.246,7.406,100,7.406,100,7.406,100,7.406,100,7.406,100
7.452,54.1528,7.452,100,7.452,100,7.452,100,7.452,100,7.452,100
7.498,54.0604,7.498,100,7.498,100,7.498,100,7.498,100,7.498,100
7.544,53.9698,7.544,100,7.544,100,7.544,100,7.544,100,7.544,100
7.59,53.8805,7.59,100,7.59,100,7.59,100,7.59,100,7.59,100
7.636,53.7905,7.636,100,7.636,100,7.636,100,7.636,100,7.636,100
7.682,53.7034,7.682,100,7.682,100,7.682,100,7.682,100,7.682,100
7.728,53.6168,7.728,100,7.728,100,7.728,100,7.728,100,7.728,100
7.774,53.5311,7.774,100,7.774,100,7.774,100,7.774,100,7.774,100
7.82,53.4467,7.82,100,7.82,100,7.82,100,7.82,100,7.82,100
7.866,53.3614,7.866,100,7.866,100,7.866,100,7.866,100,7.866,100
7.912,53.2762,7.912,100,7.912,100,7.912,100,7.912,100,7.912,100
7.958,53.1913,7.958,100,7.958,100,7.958,100,7.958,100,7.958,100
8.004,53.108,8.004,100,8.004,100,8.004,100,8.004,100,8.004,100
8.05,53.0269,8.05,100,8.05,100,8.05,100,8.05,100,8.05,100
8.096,52.9441,8.096,100,8.096,100,8.096,100,8.096,100,8.096,100
8.142,52.8571,8.142,100,8.142,100,8.142,100,8.142,100,8.142,100
8.188,52.7713,8.188,100,8.188,100,8.188,100,8.188,100,8.188,100
8.234,52.687,8.234,100,8.234,100,8.234,100,8.234,100,8.234,100
8.28,52.6066,8.28,100,8.28,100,8.28,100,8.28,100,8.28,100
8.326,52.5268,8.326,100,8.326,100,8.326,100,8.326,100,8.326,100
8.372,52.4481,8.372,100,8.372,100,8.372,100,8.372,100,8.372,100
8.418,52.3689,8.418,100,8.418,100,8.418,100,8.418,100,8.418,100
8.464,52.2891,8.464,100,8.464,100,8.464,100,8.464,100,8.464,100
8.51,52.2086,8.51,100,8.51,100,8.51,100,8.51,100,8.51,100
8.556,52.1299,8.556,100,8.556,100,8.556,100,8.556,100,8.556,100
8.602,52.0521,8.602,100,8.602,100,8.602,100,8.602,100,8.602,100
8.648,51.9756,8.648,100,8.648,100,8.648,100,8.648,100,8.648,100
8.694,51.9001,8.694,100,8.694,100,8.694,100,8.694,100,8.694,100
8.74,51.8257,8.74,100,8.74,100,8.74,100,8.74,100,8.74,100
8.786,51.7515,8.786,100,8.786,100,8.786,100,8.786,100,8.786,100
8.832,51.6789,8.832,100,8.832,100,8.832,100,8.832,100,8.832,100
8.878,51.6056,8.878,100,8.878,100,8.878,100,8.878,100,8.878,100
8.924,51.5319,8.924,100,8.924,100,8.924,100,8.924,100,8.924,100
8.97,51.4594,8.97,100,8.97,100,8.97,100,8.97,100,8.97,100
9.016,51.3873,9.016,100,9.016,100,9.016,100,9.016,100,9.016,100
9.062,51.315,9.062,100,9.062,100,9.062,100,9.062,100,9.062,100
9.108,51.2453,9.108,100,9.108,100,9.108,100,9.108,100,9.108,100
9.154,51.1766,9.154,100,9.154,100,9.154,100,9.154,100,9.154,100
9.2,51.1087,9.2,100,9.2,100,9.2,100,9.2,100,9.2,100
9.246,51.0417,9.246,100,9.246,100,9.246,100,9.246,100,9.246,100
9.292,50.9762,9.292,100,9.292,100,9.292,100,9.292,100,9.292,100
9.338,50.9098,9.338,100,9.338,100,9.338,100,9.338,100,9.338,100
9.384,50.8445,9.384,100,9.384,100,9.384,100,9.384,100,9.384,100
9.43,50.7798,9.43,100,9.43,100,9.43,100,9.43,100,9.43,100
9.476,50.7166,9.476,100,9.476,100,9.476,100,9.476,100,9.476,100
9.522,50.6547,9.522,100,9.522,100,9.522,100,9.522,100,9.522,100
9.568,50.592,9.568,100,9.568,100,9.568,100,9.568,100,9.568,100
9.614,50.5307,9.614,100,9.614,100,9.614,100,9.614,100,9.614,100
9.66,50.4703,9.66,100,9.66,100,9.66,100,9.66,100,9.66,100
9.706,50.409,9.706,100,9.706,100,9.706,100,9.706,100,9.706,100
9.752,50.3505,9.752,100,9.752,100,9.752,100,9.752,100,9.752,100
9.798,50.292,9.798,100,9.798,100,9.798,100,9.798,100,9.798,100
9.844,50.2338,9.844,100,9.844,100,9.844,100,9.844,100,9.844,100
9.89,50.1757,9.89,100,9.89,100,9.89,100,9.89,100,9.89,100
9.936,50.1183,9.936,100,9.936,100,9.936,100,9.936,100,9.936,100
9.982,50.0598,9.982,100,9.982,100,9.982,100,9.982,100,9.982,100
10.028,50.0039,10.028,100,10.028,100,10.028,100,10.028,100,10.028,100
10.074,49.9489,10.074,100,10.074,100,10.074,100,10.074,100,10.074,100
10.12,49.8942,10.12,100,10.12,100,10.12,100,10.12,100,10.12,100
10.166,49.841,10.166,100,10.166,100,10.166,100,10.166,100,10.166,100
10.212,49.7877,10.212,100,10.212,100,10.212,100,10.212,100,10.212,100
10.258,49.7348,10.258,100,10.258,100,10.258,100,10.258,100,10.258,100
10.304,49.6825,10.304,100,10.304,100,10.304,100,10.304,100,10.304,100
10.35,49.6313,10.35,100,10.35,100,10.35,100,10.35,100,10.35,100
10.396,49.5803,10.396,100,10.396,100,10.396,100,10.396,100,10.396,100
10.442,49.5292,10.442,100,10.442,100,10.442,100,10.442,100,10.442,100
10.488,49.4776,10.488,100,10.488,100,10.488,100,10.488,100,10.488,100
10.534,49.427,10.534,100,10.534,100,10.534,100,10.534,100,10.534,100
10.58,49.3782,10.58,100,10.58,100,10.58,100,10.58,100,10.58,100
10.626,49.3294,10.626,100,10.626,100,10.626,100,10.626,100,10.626,100
10.672,49.2797,10.672,100,10.672,100,10.672,100,10.672,100,10.672,100
10.718,49.231,10.718,100,10.718,100,10.718,100,10.718,100,10.718,100
10.764,49.1838,10.764,100,10.764,100,10.764,100,10.764,100,10.764,100
10.81,49.136,10.81,100,10.81,100,10.81,100,10.81,100,10.81,100
10.856,49.0879,10.856,100,10.856,100,10.856,100,10.856,100,10.856,100
10.902,49.0418,10.902,100,10.902,100,10.902,100,10.902,100,10.902,100
10.948,48.9954,10.948,100,10.948,100,10.948,100,10.948,100,10.948,100
10.994,48.9507,10.994,100,10.994,100,10.994,100,10.994,100,10.994,100
11.04,48.9049,11.04,100,11.04,100,11.04,100,11.04,100,11.04,100
11.086,48.8585,11.086,100,11.086,100,11.086,100,11.086,100,11.086,99.9998
11.132,48.8121,11.132,100,11.132,100,11.132,100,11.132,100,11.132,99.9996
11.178,48.7664,11.178,100,11.178,100,11.178,100,11.178,100,11.178,99.9993
11.224,48.7206,11.224,100,11.224,100,11.224,100,11.224,100,11.224,99.9987
11.27,48.676,11.27,100,11.27,100,11.27,100,11.27,100,11.27,99.998
11.316,48.6307,11.316,100,11.316,100,11.316,100,11.316,100,11.316,99.997
11.362,48.5853,11.362,100,11.362,100,11.362,100,11.362,100,11.362,99.9959
11.408,48.5397,11.408,100,11.408,100,11.408,100,11.408,100,11.408,99.9945
11.454,48.4945,11.454,100,11.454,100,11.454,100,11.454,100,11.454,99.9928
11.5,48.4492,11.5,100,11.5,100,11.5,100,11.5,100,11.5,99.9908
11.546,48.406,11.546,100,11.546,100,11.546,100,11.546,100,11.546,99.9886
11.592,48.3627,11.592,100,11.592,100,11.592,100,11.592,100,11.592,99.9863
11.638,48.3187,11.638,100,11.638,100,11.638,100,11.638,100,11.638,99.9836
11.684,48.2747,11.684,100,11.684,100,11.684,100,11.684,100,11.684,99.9806
11.73,48.2314,11.73,100,11.73,100,11.73,100,11.73,100,11.73,99.9772
11.776,48.189,11.776,100,11.776,100,11.776,100,11.776,100,11.776,99.9735
11.822,48.1467,11.822,100,11.822,100,11.822,100,11.822,100,11.822,99.9695
11.868,48.1048,11.868,100,11.868,100,11.868,100,11.868,100,11.868,99.965
11.914,48.0625,11.914,100,11.914,100,11.914,100,11.914,100,11.914,99.9603
11.96,48.0197,11.96,100,11.96,100,11.96,100,11.96,100,11.96,99.9552
12.006,47.9774,12.006,100,12.006,100,12.006,100,12.006,100,12.006,99.9497
12.052,47.936,12.052,100,12.052,100,12.052,100,12.052,100,12.052,99.9439
12.098,47.8943,12.098,100,12.098,100,12.098,100,12.098,100,12.098,99.9376
12.144,47.8521,12.144,100,12.144,100,12.144,100,12.144,100,12.144,99.9308
12.19,47.8095,12.19,100,12.19,100,12.19,100,12.19,100,12.19,99.9238
12.236,47.7644,12.236,100,12.236,100,12.236,100,12.236,100,12.236,99.9162
12.282,47.7216,12.282,100,12.282,100,12.282,100,12.282,100,12.282,99.9082
12.328,47.6792,12.328,100,12.328,100,12.328,100,12.328,100,12.328,99.8996
12.374,47.6366,12.374,100,12.374,100,12.374,100,12.374,100,12.374,99.8907
12.42,47.5946,12.42,100,12.42,100,12.42,100,12.42,100,12.42,99.8815
12.466,47.5526,12.466,100,12.466,100,12.466,100,12.466,100,12.466,99.8721
12.512,47.5109,12.512,100,12.512,100,12.512,100,12.512,100,12.512,99.8626
12.558,47.4688,12.558,100,12.558,100,12.558,100,12.558,100,12.558,99.8529
12.604,47.4272,12.604,100,12.604,100,12.604,100,12.604,100,12.604,99.843
12.65,47.3855,12.65,100,12.65,100,12.65,100,12.65,100,12.65,99.8329
12.696,47.344,12.696,100,12.696,100,12.696,100,12.696,100,12.696,99.823
12.742,47.3021,12.742,100,12.742,100,12.742,100,12.742,100,12.742,99.8133
12.788,47.2594,12.788,100,12.788,100,12.788,100,12.788,100,12.788,99.8036
12.834,47.2188,12.834,100,12.834,100,12.834,100,12.834,100,12.834,99.7942
12.88,47.1787,12.88,100,12.88,100,12.88,100,12.88,100,12.88,99.785
