BODY_DVH Dose (Gy),BODY_DVH Value (% of 7979.6 cc),BRAIN_DVH Dose (Gy),BRAIN_DVH Value (% of 1114.2 cc),BRSTEM_DVH Dose (Gy),BRSTEM_DVH Value (% of 30.8 cc),CTV_DVH Dose (Gy),CTV_DVH Value (% of 69.2 cc),GTV_DVH Dose (Gy),GTV_DVH Value (% of 7.8 cc),LensLeft_DVH Dose (Gy),LensLeft_DVH Value (% of 0.1 cc),LensRight_DVH Dose (Gy),LensRight_DVH Value (% of 0.1 cc),OpticChiasm_DVH Dose (Gy),OpticChiasm_DVH Value (% of 0.8 cc),OpticNerveLt_DVH Dose (Gy),OpticNerveLt_DVH Value (% of 1.3 cc),OpticNerveRt_DVH Dose (Gy),OpticNerveRt_DVH Value (% of 1.8 cc),OrbitLeft_DVH Dose (Gy),OrbitLeft_DVH Value (% of 8.1 cc),OrbitRight_DVH Dose (Gy),OrbitRight_DVH Value (% of 8.5 cc),PTV1_DVH Dose (Gy),PTV1_DVH Value (% of 125.7 cc),optBRAIN_DVH Dose (Gy),optBRAIN_DVH Value (% of 781.5 cc),optOptic_DVH Dose (Gy),optOptic_DVH Value (% of 20.7 cc),
4.02,18.8731,4.02,71.4407,4.02,62.9779,4.02,100,4.02,100,4.02,100,4.02,0,4.02,100,4.02,100,4.02,0.440626,4.02,100,4.02,2.42331,4.02,100,4.02,60.3331,4.02,50.9197
4.08,18.8279,4.08,71.3252,4.08,62.846,4.08,100,4.08,100,4.08,100,4.08,0,4.08,100,4.08,100,4.08,0.364185,4.08,100,4.08,2.28954,4.08,100,4.08,60.2011,4.08,50.8581
4.14,18.7834,4.14,71.2119,4.14,62.7212,4.14,100,4.14,100,4.14,100,4.14,0,4.14,100,4.14,100,4.14,0.309028,4.14,100,4.14,2.15675,4.14,100,4.14,60.0717,4.14,50.7986
4.2,18.7394,4.2,71.101,4.2,62.6027,4.2,100,4.2,100,4.2,100,4.2,0,4.2,100,4.2,100,4.2,0.270944,4.2,100,4.2,2.04014,4.2,100,4.2,59.9454,4.2,50.7472
4.26,18.6958,4.26,70.9927,4.26,62.4902,4.26,100,4.26,100,4.26,100,4.26,0,4.26,100,4.26,100,4.26,0.237075,4.26,100,4.26,1.97843,4.26,100,4.26,59.8229,4.26,50.7189
4.32,18.6525,4.32,70.8864,4.32,62.3829,4.32,100,4.32,100,4.32,100,4.32,0,4.32,100,4.32,100,4.32,0.203502,4.32,100,4.32,1.92622,4.32,100,4.32,59.7031,4.32,50.6946
4.38,18.6091,4.38,70.7811,4.38,62.2795,4.38,100,4.38,100,4.38,100,4.38,0,4.38,100,4.38,100,4.38,0.169928,4.38,100,4.38,1.87194,4.38,100,4.38,59.5849,4.38,50.6694
4.44,18.5661,4.44,70.6768,4.44,62.1807,4.44,100,4.44,100,4.44,100,4.44,0,4.44,100,4.44,100,4.44,0.136355,4.44,100,4.44,1.81498,4.44,100,4.44,59.468,4.44,50.6431
4.5,18.5235,4.5,70.5749,4.5,62.0848,4.5,100,4.5,100,4.5,100,4.5,0,4.5,100,4.5,100,4.5,0.106889,4.5,100,4.5,1.75782,4.5,100,4.5,59.3546,4.5,50.617
4.56,18.4818,4.56,70.4751,4.56,61.9919,4.56,100,4.56,100,4.56,100,4.56,0,4.56,100,4.56,100,4.56,0.0796331,4.56,100,4.56,1.70054,4.56,100,4.56,59.2443,4.56,50.5911
4.62,18.4412,4.62,70.3757,4.62,61.9019,4.62,100,4.62,100,4.62,100,4.62,0,4.62,100,4.62,100,4.62,0.0507421,4.62,100,4.62,1.63861,4.62,100,4.62,59.134,4.62,50.563
4.68,18.4003,4.68,70.2755,4.68,61.8141,4.68,100,4.68,100,4.68,100,4.68,0,4.68,100,4.68,100,4.68,0.0274816,4.68,100,4.68,1.54919,4.68,100,4.68,59.0223,4.68,50.5241
4.74,18.3596,4.74,70.1773,4.74,61.7286,4.74,100,4.74,100,4.74,100,4.74,0,4.74,100,4.74,100,4.74,0.0206798,4.74,100,4.74,1.44615,4.74,100,4.74,58.913,4.74,50.4807
4.8,18.3194,4.8,70.0814,4.8,61.6445,4.8,100,4.8,100,4.8,100,4.8,0,4.8,100,4.8,100,4.8,0.0158993,4.8,100,4.8,1.34587,4.8,100,4.8,58.8066,4.8,50.4387
4.86,18.2792,4.86,69.9867,4.86,61.5609,4.86,100,4.86,100,4.86,100,4.86,0,4.86,100,4.86,100,4.86,0.0111187,4.86,100,4.86,1.25689,4.86,100,4.86,58.7015,4.86,50.4013
4.92,18.2385,4.92,69.8939,4.92,61.478,4.92,100,4.92,100,4.92,100,4.92,0,4.92,100,4.92,100,4.92,0.00633823,4.92,100,4.92,1.20493,4.92,100,4.92,58.5986,4.92,50.3794
4.98,18.1984,4.98,69.8022,4.98,61.3958,4.98,100,4.98,100,4.98,100,4.98,0,4.98,100,4.98,100,4.98,0.00155771,4.98,99.9962,4.98,1.16828,4.98,100,4.98,58.4968,4.98,50.3623
5.04,18.1583,5.04,69.7122,5.04,61.3138,5.04,100,5.04,100,5.04,99.6223,5.04,0,5.04,100,5.04,100,5.04,0,5.04,99.9727,5.04,1.13157,5.04,100,5.04,58.3971,5.04,50.3375
5.1,18.1185,5.1,69.624,5.1,61.231,5.1,100,5.1,100,5.1,98.369,5.1,0,5.1,100,5.1,100,5.1,0,5.1,99.9281,5.1,1.09504,5.1,100,5.1,58.2993,5.1,50.3045
5.16,18.0786,5.16,69.5364,5.16,61.1481,5.16,100,5.16,100,5.16,95.1101,5.16,0,5.16,100,5.16,100,5.16,0,5.16,99.8607,5.16,1.05799,5.16,100,5.16,58.202,5.16,50.2622
5.22,18.038,5.22,69.4492,5.22,61.0654,5.22,100,5.22,100,5.22,91.1875,5.22,0,5.22,100,5.22,100,5.22,0,5.22,99.7633,5.22,1.02015,5.22,100,5.22,58.105,5.22,50.2076
5.28,17.9964,5.28,69.3624,5.28,60.9824,5.28,100,5.28,100,5.28,86.1422,5.28,0,5.28,100,5.28,100,5.28,0,5.28,99.519,5.28,0.982316,5.28,100,5.28,58.0078,5.28,50.0888
5.34,17.9545,5.34,69.2768,5.34,60.8993,5.34,100,5.34,100,5.34,79.8549,5.34,0,5.34,100,5.34,100,5.34,0,5.34,99.0619,5.34,0.943828,5.34,100,5.34,57.9119,5.34,49.8825
5.4,17.9119,5.4,69.1911,5.4,60.8155,5.4,100,5.4,100,5.4,71.6339,5.4,0,5.4,100,5.4,100,5.4,0,5.4,98.3064,5.4,0.891299,5.4,100,5.4,57.8153,5.4,49.551
5.46,17.8682,5.46,69.1054,5.46,60.7314,5.46,100,5.46,100,5.46,57.0426,5.46,0,5.46,100,5.46,100,5.46,0,5.46,97.2854,5.46,0.823231,5.46,100,5.46,57.718,5.46,49.1148
5.52,17.8244,5.52,69.0207,5.52,60.6477,5.52,100,5.52,100,5.52,41.679,5.52,0,5.52,100,5.52,100,5.52,0,5.52,96.0527,5.52,0.748593,5.52,100,5.52,57.6215,5.52,48.5915
5.58,17.7802,5.58,68.9369,5.58,60.5638,5.58,100,5.58,100,5.58,29.0325,5.58,0,5.58,100,5.58,100,5.58,0,5.58,94.5785,5.58,0.677954,5.58,100,5.58,57.5252,5.58,47.9736
